;N20;Date;Bande;soilH_H1;soilH_H2;NO3_H1;NO3_H2;NH4_H1;NH4_H2;Temp moyenne (°C) J1;Humidité moyenne (%) J1;Temp moyenne (°C) J7;Humidité moyenne (%) J7;Temp moyenne (°C) J30;Humidité moyenne (%) J30;Sum Pluie (mm) J1;Sum ETP Penman (mm) J1;Sum Pluie (mm) J7;Sum ETP Penman (mm) J7;Sum Pluie (mm) J30;Humidité max (%) J7;Humidité max (%) J30;Humidité max (%);Sum Humidité min (%) J1;Temp min J1;Sum Humidité min (%) J7;Temp min J7;Sum Humidité min (%) J30;Temp min J30;acs;bi;bio;elev;pn;ref;week;month;year;2018;2019;2020;2021;Pic
351;1.3424467774184738;2021-04-13;bio;0.2159691728649519;0.2023767605633803;14.620581917933476;8.116195629621457;0.9570829809121038;0.0;67.0;5.0;73.14285714285714;6.171428571428572;71.16666666666667;7.876666666666665;2.8;0.0;14.5;38.0;63.89999999999999;98.0;95.42857142857144;90.8;37.0;-0.5;46.57142857142857;1.4285714285714286;48.4;3.076666666666668;0.0;0.0;1.0;0.0;0.0;0.0;15;4;2021;0.0;0.0;0.0;1.0;1
136;1.3559124894683698;2019-03-01;bi;0.2039145452219521;0.2024759732855514;6.865730355134179;4.738149448529413;2.3610483832378093;1.2406523965141605;88.0;9.3;67.0;9.72857142857143;78.96666666666667;6.836666666666664;0.9;0.5;9.1;4.0;24.2;99.0;88.85714285714286;94.7;78.0;8.1;43.0;4.1571428571428575;57.6;2.523333333333333;0.0;1.0;0.0;0.0;0.0;0.0;9;3;2019;0.0;1.0;0.0;0.0;1
188;1.367622663801938;2019-05-06;ref;0.1621372252977689;0.1431121207204284;18.0758986785464;3.0027503881840576;49.9260242199753;3.098623644511772;68.0;7.6;79.42857142857143;8.8;71.06666666666666;10.54;2.9;0.0;18.5;9.5;85.5;99.0;98.71428571428572;92.66666666666669;37.0;-0.1;50.42857142857143;3.771428571428571;45.266666666666666;5.383333333333335;0.0;0.0;0.0;0.0;0.0;1.0;19;5;2019;0.0;1.0;0.0;0.0;1
377;1.3718810994139523;2021-07-07;pn;0.1731877930663387;0.138299752562743;8.985163025288212;6.369486165521486;0.4831644268315361;0.0;66.0;17.6;75.42857142857143;18.24285714285714;77.16666666666667;18.43;5.2;0.0;29.4;9.0;126.2;88.0;93.71428571428572;95.63333333333334;38.0;14.0;52.285714285714285;13.842857142857143;53.36666666666667;13.77;0.0;0.0;0.0;0.0;1.0;0.0;27;7;2021;0.0;0.0;0.0;1.0;1
323;1.3796558818968887;2020-12-09;pn;0.2063232488416463;0.2038706256627783;10.542959134615389;16.42668731268731;0.1882671274038461;0.3915663836163837;99.0;1.5;92.85714285714286;3.685714285714286;89.16666666666667;7.203333333333335;0.0;0.5;1.2000000000000002;17.0;9.2;100.0;97.85714285714286;96.7;97.0;-2.2;84.14285714285714;1.9;76.2;4.760000000000001;0.0;0.0;0.0;0.0;1.0;0.0;50;12;2020;0.0;0.0;1.0;0.0;1
2;1.390653827716125;2018-03-14;bio;0.21260165941017;0.2148965517241378;1.594964882629108;2.6473695010541105;1.9332907668231616;2.4267553759662683;73.0;8.8;84.57142857142857;9.785714285714286;83.26666666666667;4.069999999999999;1.9;7.5;10.500000000000002;35.5;29.7;100.0;98.42857142857144;94.7;45.0;1.9;67.85714285714286;6.6571428571428575;67.43333333333334;0.9733333333333332;0.0;0.0;1.0;0.0;0.0;0.0;11;3;2018;1.0;0.0;0.0;0.0;1
358;1.4001445841724036;2021-04-27;elev;0.1281402651779482;0.1466296038915913;7.840480610305149;6.907990065146575;0.921020312656328;0.1128189332247559;48.0;11.3;52.85714285714285;11.171428571428573;62.766666666666666;8.903333333333334;3.9;0.0;30.6;0.5;89.10000000000001;83.0;81.28571428571429;87.2;20.0;3.2;26.285714285714285;4.114285714285715;37.4;2.9;0.0;0.0;0.0;1.0;0.0;0.0;17;4;2021;0.0;0.0;0.0;1.0;1
176;1.4049143467929028;2019-04-24;ref;0.1178655347532781;0.1452631578947369;11.6450443718852;4.537310837438424;8.44816310076187;4.702793760262726;79.0;12.6;58.57142857142857;16.32857142857143;66.06666666666666;10.566666666666665;2.6;8.5;25.9;8.5;83.2;97.0;84.42857142857143;90.16666666666669;63.0;9.4;33.57142857142857;9.928571428571429;40.06666666666667;4.843333333333335;0.0;0.0;0.0;0.0;0.0;1.0;17;4;2019;0.0;1.0;0.0;0.0;1
227;1.413080887670053;2019-10-14;pn;0.1603626133166614;0.154572778016316;1.9250968726731197;1.0199104113763329;4.392318726731197;3.774840832910106;77.0;17.5;82.71428571428571;15.0;76.3;15.283333333333331;2.4;1.5;12.6;14.0;70.90000000000002;96.0;96.42857142857144;93.4;50.0;13.3;61.71428571428572;11.828571428571427;52.6;11.473333333333334;0.0;0.0;0.0;0.0;1.0;0.0;42;10;2019;0.0;1.0;0.0;0.0;1
365;1.4153826298325325;2021-05-11;pn;0.1273320050715449;0.1181553730321696;25.094516189290164;8.353055515668961;7.366404031755915;0.6712276753662562;77.0;11.7;72.0;12.157142857142858;64.7;9.72;2.7;0.0;25.2;13.5;100.6;97.0;92.85714285714286;89.03333333333333;53.0;6.7;47.71428571428572;7.5;39.06666666666667;4.123333333333334;0.0;0.0;0.0;0.0;1.0;0.0;19;5;2021;0.0;0.0;0.0;1.0;1
306;1.4193636531138745;2020-09-02;ref;0.1235844411619891;0.1128243006185947;6.563998314606744;9.39937258819856;0.2578713623595506;0.4025955042147986;64.0;16.0;75.85714285714286;15.385714285714286;64.13333333333334;20.93;3.1;0.0;20.1;17.5;130.4;95.0;95.71428571428572;87.46666666666667;36.0;8.3;49.142857142857146;10.428571428571429;37.8;15.186666666666667;0.0;0.0;0.0;0.0;0.0;1.0;36;9;2020;0.0;0.0;1.0;0.0;1
46;1.4389019326492294;2018-05-15;pn;0.1401844298634508;0.1242432219005;18.302501907806533;1.9414571686203776;22.755040383623804;5.009852119026148;88.0;14.2;78.57142857142857;13.1;74.0;13.806666666666668;3.3;0.5;21.3;8.5;101.39999999999998;100.0;95.57142857142856;93.9;72.0;10.6;58.71428571428572;8.928571428571429;51.266666666666666;8.273333333333335;0.0;0.0;0.0;0.0;1.0;0.0;20;5;2018;1.0;0.0;0.0;0.0;1
203;1.4457829866179217;2019-06-17;bio;0.1422710736125086;0.1493525822294984;0.8699170471979063;0.8368515090543259;3.085878578948951;2.816625217974513;67.0;19.6;75.71428571428571;15.471428571428572;75.76666666666667;15.47666666666667;5.1;0.0;28.6;8.5;117.3;96.0;95.0;95.86666666666666;41.0;11.3;52.142857142857146;10.514285714285714;51.53333333333333;10.743333333333332;0.0;0.0;1.0;0.0;0.0;0.0;25;6;2019;0.0;1.0;0.0;0.0;1
199;1.450202281370441;2019-05-27;pn;0.1378599307754621;0.1392884764114462;1.5994148799863328;1.5777880132985884;5.047042510179095;2.359059855632432;71.0;15.3;72.71428571428571;15.171428571428567;74.76666666666667;11.74;4.9;0.0;27.3;0.5;99.40000000000002;99.0;96.71428571428572;95.33333333333331;39.0;13.4;45.57142857142857;9.742857142857144;48.2;6.846666666666668;0.0;0.0;0.0;0.0;1.0;0.0;22;5;2019;0.0;1.0;0.0;0.0;1
341;1.460140138935356;2021-03-16;pn;0.2118255358185305;0.2097564961595031;54.22880461326845;10.650540626615651;31.06934015977146;0.0;97.0;6.7;82.42857142857143;7.228571428571429;75.46666666666667;7.933333333333334;0.4;2.5;11.9;15.0;43.29999999999999;100.0;94.14285714285714;90.76666666666668;87.0;3.0;59.142857142857146;4.071428571428571;54.9;4.216666666666667;0.0;0.0;0.0;0.0;1.0;0.0;11;3;2021;0.0;0.0;0.0;1.0;1
366;1.4632989842759332;2021-05-11;ref;0.1288683183591979;0.1166253101736974;19.64005715178665;7.208329213483147;3.3180032347119504;0.6695810393258433;77.0;11.7;72.0;12.157142857142858;64.7;9.72;2.7;0.0;25.2;13.5;100.6;97.0;92.85714285714286;89.03333333333333;53.0;6.7;47.71428571428572;7.5;39.06666666666667;4.123333333333334;0.0;0.0;0.0;0.0;0.0;1.0;19;5;2021;0.0;0.0;0.0;1.0;1
230;1.471062316930661;2019-11-05;bi;0.2093230403800475;0.2005933582160972;0.5406809988734511;0.6078145815874536;3.111919526849418;3.355643002514066;87.0;8.9;89.0;10.757142857142856;86.46666666666667;12.363333333333332;0.7;0.0;5.7;19.5;34.599999999999994;97.0;96.85714285714286;96.6;70.0;7.5;76.14285714285714;9.042857142857144;70.16666666666667;9.936666666666666;0.0;1.0;0.0;0.0;0.0;0.0;45;11;2019;0.0;1.0;0.0;0.0;1
156;1.472132796640288;2019-03-25;elev;0.2181066809520165;0.2108272080270679;2.525071782323578;2.3195996451803653;2.443749019607843;5.0558681155135;69.0;6.8;78.85714285714286;7.928571428571429;76.16666666666667;8.753333333333332;2.3;0.0;11.8;0.5;51.09999999999998;99.0;98.71428571428572;93.76666666666668;42.0;1.4;49.85714285714285;2.571428571428572;54.43333333333333;4.846666666666668;0.0;0.0;0.0;1.0;0.0;0.0;13;3;2019;0.0;1.0;0.0;0.0;1
369;1.479333105944791;2021-06-17;bio;0.1243438914027149;0.0832476875642344;4.850791959487392;4.296240134529147;0.0391192899958662;0.0391992713004486;82.0;21.3;69.14285714285714;20.95714285714286;70.7;16.723333333333336;4.1;13.0;37.4;22.0;141.10000000000002;97.0;94.85714285714286;93.43333333333334;60.0;18.6;41.57142857142857;14.185714285714289;45.8;10.98;0.0;0.0;1.0;0.0;0.0;0.0;24;6;2021;0.0;0.0;0.0;1.0;1
1;1.4888171853631982;2018-03-14;bi;0.2213396096891242;0.2224348459996354;1.472029722921914;2.4849169811320757;1.4842966372795972;1.9064177897574128;73.0;8.8;84.57142857142857;9.785714285714286;83.26666666666667;4.069999999999999;1.9;7.5;10.500000000000002;35.5;29.7;100.0;98.42857142857144;94.7;45.0;1.9;67.85714285714286;6.6571428571428575;67.43333333333334;0.9733333333333332;0.0;1.0;0.0;0.0;0.0;0.0;11;3;2018;1.0;0.0;0.0;0.0;1
145;1.4928904177638802;2019-03-08;pn;0.2172697623854636;0.2105127211675061;7.235379642857143;5.254917192867658;8.14081716269841;1.1892255411963564;76.0;8.0;78.42857142857143;9.157142857142858;76.3;8.176666666666666;1.6;0.5;11.8;17.5;33.6;94.0;93.71428571428572;93.83333333333331;53.0;4.0;60.71428571428572;6.6000000000000005;53.333333333333336;3.7966666666666673;0.0;0.0;0.0;0.0;1.0;0.0;10;3;2019;0.0;1.0;0.0;0.0;1
185;1.5094229237298955;2019-05-06;bio;0.1547926883637983;0.1144275269971158;1.874592235467876;1.9440158145875928;1.4068577205753063;1.1459076270544568;68.0;7.6;79.42857142857143;8.8;71.06666666666666;10.54;2.9;0.0;18.5;9.5;85.5;99.0;98.71428571428572;92.66666666666669;37.0;-0.1;50.42857142857143;3.771428571428571;45.266666666666666;5.383333333333335;0.0;0.0;1.0;0.0;0.0;0.0;19;5;2019;0.0;1.0;0.0;0.0;1
356;1.5210832239087066;2021-04-27;bi;0.1496844003606853;0.1170392953929538;7.631328101802756;7.180031728371377;0.5951783669141043;1.0009030404757335;48.0;11.3;52.85714285714285;11.171428571428573;62.766666666666666;8.903333333333334;3.9;0.0;30.6;0.5;89.10000000000001;83.0;81.28571428571429;87.2;20.0;3.2;26.285714285714285;4.114285714285715;37.4;2.9;0.0;1.0;0.0;0.0;0.0;0.0;17;4;2021;0.0;0.0;0.0;1.0;1
205;1.5438201899135136;2019-06-17;pn;0.157476954592011;0.1564717570252626;0.7597696180731436;0.846709581896189;3.064771164691183;2.0383749193797143;67.0;19.6;75.71428571428571;15.471428571428572;75.76666666666667;15.47666666666667;5.1;0.0;28.6;8.5;117.3;96.0;95.0;95.86666666666666;41.0;11.3;52.142857142857146;10.514285714285714;51.53333333333333;10.743333333333332;0.0;0.0;0.0;0.0;1.0;0.0;25;6;2019;0.0;1.0;0.0;0.0;1
183;1.552853921501811;2019-05-06;acs;0.1332250203086921;0.1026319658873695;1.7446779756326152;1.837935441586105;1.702866520878892;1.032634587725527;68.0;7.6;79.42857142857143;8.8;71.06666666666666;10.54;2.9;0.0;18.5;9.5;85.5;99.0;98.71428571428572;92.66666666666669;37.0;-0.1;50.42857142857143;3.771428571428571;45.266666666666666;5.383333333333335;1.0;0.0;0.0;0.0;0.0;0.0;19;5;2019;0.0;1.0;0.0;0.0;1
200;1.5639426137197947;2019-05-27;ref;0.136234702974309;0.1564095085314276;2.1694609495214863;1.4463137176938363;3.438524707574904;3.025892113982769;71.0;15.3;72.71428571428571;15.171428571428567;74.76666666666667;11.74;4.9;0.0;27.3;0.5;99.40000000000002;99.0;96.71428571428572;95.33333333333331;39.0;13.4;45.57142857142857;9.742857142857144;48.2;6.846666666666668;0.0;0.0;0.0;0.0;0.0;1.0;22;5;2019;0.0;1.0;0.0;0.0;1
50;1.5660732609729906;2018-06-01;bio;0.1775563258232236;0.1572537801389455;8.538723527552419;9.431804131510036;0.5920181645769672;0.541651672970614;94.0;17.1;84.85714285714286;19.328571428571426;78.5;15.589999999999998;2.3;3.5;27.899999999999995;22.5;117.5;100.0;99.71428571428572;97.13333333333334;83.0;14.8;59.42857142857143;14.94285714285714;52.7;10.06;0.0;0.0;1.0;0.0;0.0;0.0;22;6;2018;1.0;0.0;0.0;0.0;1
300;1.57405350360315;2020-07-08;ref;0.0781407881441563;0.1045322424372915;32.62818633540373;6.0973702332291415;1.0275067592254294;0.7243329886992061;64.0;20.0;66.0;17.87142857142857;67.0;18.12333333333333;5.3;0.0;32.099999999999994;0.5;140.50000000000003;91.0;91.14285714285714;91.13333333333334;42.0;10.9;43.42857142857143;11.85714285714286;41.96666666666667;12.666666666666664;0.0;0.0;0.0;0.0;0.0;1.0;28;7;2020;0.0;0.0;1.0;0.0;1
102;1.5783186568754843;2018-10-17;acs;0.0931729450247968;0.0965250965250966;37.250118955084936;22.8041435897436;0.442053282651979;0.4044911680911676;83.0;14.9;72.0;18.8;73.93333333333334;15.48;1.0;0.0;15.6;4.5;64.6;100.0;92.71428571428572;94.43333333333334;55.0;10.0;48.57142857142857;14.342857142857143;50.0;10.383333333333336;1.0;0.0;0.0;0.0;0.0;0.0;42;10;2018;1.0;0.0;0.0;0.0;1
374;1.5805300413079215;2021-07-07;bi;0.1595446436156655;0.1290377713211417;6.695586374203981;6.375656868131867;0.7043624279793796;0.0;66.0;17.6;75.42857142857143;18.24285714285714;77.16666666666667;18.43;5.2;0.0;29.4;9.0;126.2;88.0;93.71428571428572;95.63333333333334;38.0;14.0;52.285714285714285;13.842857142857143;53.36666666666667;13.77;0.0;1.0;0.0;0.0;0.0;0.0;27;7;2021;0.0;0.0;0.0;1.0;1
138;1.5878849760309257;2019-03-01;elev;0.2063557150179394;0.1910419227092721;11.942179165590286;1.9809778865631325;30.86955688883148;1.4493947220346608;88.0;9.3;67.0;9.72857142857143;78.96666666666667;6.836666666666664;0.9;0.5;9.1;4.0;24.2;99.0;88.85714285714286;94.7;78.0;8.1;43.0;4.1571428571428575;57.6;2.523333333333333;0.0;0.0;0.0;1.0;0.0;0.0;9;3;2019;0.0;1.0;0.0;0.0;1
56;1.6038352179806572;2018-06-13;bio;0.1990578158458245;0.2000513610683102;8.819105486044274;7.704524494382023;1.1451850497273024;0.3542310112359552;86.0;13.4;89.85714285714286;17.785714285714285;84.8;17.060000000000006;2.6;0.5;23.8;62.5;114.0;100.0;100.0;99.2;67.0;9.2;72.42857142857143;14.214285714285715;61.266666666666666;12.400000000000002;0.0;0.0;1.0;0.0;0.0;0.0;24;6;2018;1.0;0.0;0.0;0.0;1
158;1.606424800720269;2019-03-25;ref;0.1826177416304142;0.213229078613694;29.623791044776123;16.80912280419017;23.966948258706463;7.367200859521892;69.0;6.8;78.85714285714286;7.928571428571429;76.16666666666667;8.753333333333332;2.3;0.0;11.8;0.5;51.09999999999998;99.0;98.71428571428572;93.76666666666668;42.0;1.4;49.85714285714285;2.571428571428572;54.43333333333333;4.846666666666668;0.0;0.0;0.0;0.0;0.0;1.0;13;3;2019;0.0;1.0;0.0;0.0;1
47;1.6069719056552558;2018-05-15;ref;0.1182514646237044;0.1165162454873646;7.530585648574057;1.7852370211461843;9.193719104569151;2.964375053631628;88.0;14.2;78.57142857142857;13.1;74.0;13.806666666666668;3.3;0.5;21.3;8.5;101.39999999999998;100.0;95.57142857142856;93.9;72.0;10.6;58.71428571428572;8.928571428571429;51.266666666666666;8.273333333333335;0.0;0.0;0.0;0.0;0.0;1.0;20;5;2018;1.0;0.0;0.0;0.0;1
132;1.6106486895793315;2019-02-19;acs;0.2015480191465526;0.1877091789503668;19.54628992346939;2.9097965109143518;43.29992939909297;2.10373415933686;89.0;6.6;73.42857142857143;7.1571428571428575;85.2;4.4866666666666655;0.7;0.0;5.6000000000000005;0.5;15.7;99.0;94.57142857142856;96.53333333333332;64.0;4.8;45.71428571428572;1.9714285714285715;68.73333333333333;1.5266666666666668;1.0;0.0;0.0;0.0;0.0;0.0;8;2;2019;0.0;1.0;0.0;0.0;1
296;1.6164375014841197;2020-07-08;bi;0.0849646407707287;0.1141755634638196;8.524099798387097;7.970541814529624;0.362519186827957;0.5379566789420821;64.0;20.0;66.0;17.87142857142857;67.0;18.12333333333333;5.3;0.0;32.099999999999994;0.5;140.50000000000003;91.0;91.14285714285714;91.13333333333334;42.0;10.9;43.42857142857143;11.85714285714286;41.96666666666667;12.666666666666664;0.0;1.0;0.0;0.0;0.0;0.0;28;7;2020;0.0;0.0;1.0;0.0;1
178;1.627806561233465;2019-04-29;bi;0.1623145859085292;0.130300625936701;27.87103474130776;3.0084363710086164;29.06238920655416;1.9868449940868385;76.0;9.5;77.71428571428571;10.857142857142858;68.13333333333334;10.636666666666668;2.7;0.0;19.1;13.5;85.70000000000002;100.0;95.14285714285714;90.9;46.0;2.5;54.142857142857146;6.928571428571428;42.266666666666666;5.286666666666667;0.0;1.0;0.0;0.0;0.0;0.0;18;4;2019;0.0;1.0;0.0;0.0;1
44;1.6604548938621413;2018-05-15;bio;0.1238758596367483;0.1236847139850774;0.8130673845224918;0.902968300403886;2.8040400825198746;3.132519659425826;88.0;14.2;78.57142857142857;13.1;74.0;13.806666666666668;3.3;0.5;21.3;8.5;101.39999999999998;100.0;95.57142857142856;93.9;72.0;10.6;58.71428571428572;8.928571428571429;51.266666666666666;8.273333333333335;0.0;0.0;1.0;0.0;0.0;0.0;20;5;2018;1.0;0.0;0.0;0.0;1
361;1.6612079154778463;2021-05-11;acs;0.1118001417434442;0.1024808524808522;31.66083937761819;9.984872646322229;10.74915240873728;0.840740144699007;77.0;11.7;72.0;12.157142857142858;64.7;9.72;2.7;0.0;25.2;13.5;100.6;97.0;92.85714285714286;89.03333333333333;53.0;6.7;47.71428571428572;7.5;39.06666666666667;4.123333333333334;1.0;0.0;0.0;0.0;0.0;0.0;19;5;2021;0.0;0.0;0.0;1.0;1
222;1.674158863456547;2019-09-27;ref;0.1593980006591234;0.1107750472589792;19.65109159696811;6.223905612244897;3.8219661003659176;4.596954846938774;81.0;15.7;77.42857142857143;16.82857142857143;68.6;16.4;2.8;0.5;17.299999999999997;18.0;90.9;95.0;90.85714285714286;92.63333333333334;56.0;13.4;56.85714285714285;13.585714285714284;40.9;10.909999999999998;0.0;0.0;0.0;0.0;0.0;1.0;39;9;2019;0.0;1.0;0.0;0.0;1
52;1.681672225812661;2018-06-01;pn;0.1647835773392743;0.1480454423472583;2.139858931123178;2.67914886602268;3.232078593883966;2.737139101217976;94.0;17.1;84.85714285714286;19.328571428571426;78.5;15.589999999999998;2.3;3.5;27.899999999999995;22.5;117.5;100.0;99.71428571428572;97.13333333333334;83.0;14.8;59.42857142857143;14.94285714285714;52.7;10.06;0.0;0.0;0.0;0.0;1.0;0.0;22;6;2018;1.0;0.0;0.0;0.0;1
251;1.686722743406595;2020-02-18;pn;0.2187237615449202;0.2130081300813007;15.0567122514777;3.996953305785122;44.779370499731336;4.3591367768595015;77.0;7.0;77.57142857142857;8.77142857142857;84.36666666666666;6.803333333333333;1.2;5.5;10.5;14.5;24.0;89.0;91.42857142857144;94.76666666666668;60.0;3.7;59.85714285714285;6.385714285714286;68.26666666666667;4.233333333333333;0.0;0.0;0.0;0.0;1.0;0.0;8;2;2020;0.0;0.0;1.0;0.0;1
194;1.7137287216217472;2019-05-13;ref;0.1938059308650639;0.1921592524883203;3.756056317335944;1.2732226301232086;6.872451953422567;1.4146918112480091;60.0;11.1;75.14285714285714;10.9;71.93333333333334;11.183333333333335;4.7;0.0;22.5;55.5;91.8;93.0;96.42857142857144;93.7;36.0;3.9;47.71428571428572;6.614285714285713;45.13333333333333;6.026666666666668;0.0;0.0;0.0;0.0;0.0;1.0;20;5;2019;0.0;1.0;0.0;0.0;1
81;1.716814176784744;2018-08-30;elev;0.1006554307116104;0.0897744878636599;12.142929151483608;10.677249872340427;0.793458563248308;0.8976916312056736;80.0;16.8;72.57142857142857;16.94285714285714;68.06666666666666;20.276666666666667;2.1;0.0;22.4;12.0;126.4;97.0;97.0;92.73333333333332;52.0;13.8;44.71428571428572;12.157142857142858;42.93333333333333;14.243333333333336;0.0;0.0;0.0;1.0;0.0;0.0;35;8;2018;1.0;0.0;0.0;0.0;1
116;1.7376220086055156;2018-11-15;bio;0.1957831325301205;0.1918472495832702;6.364961797752809;41.51870451903243;4.08907415730337;6.304558568243848;100.0;8.4;94.14285714285714;10.1;87.93333333333334;9.643333333333333;0.1;0.0;2.4;22.5;20.5;100.0;99.28571428571428;98.5;100.0;6.9;83.85714285714286;8.028571428571428;70.73333333333333;6.376666666666667;0.0;0.0;1.0;0.0;0.0;0.0;46;11;2018;1.0;0.0;0.0;0.0;1
45;1.739125876580395;2018-05-15;elev;0.1302120776419841;0.1146400214113658;6.761031408203327;1.2195437122128172;7.856276371525985;3.186195284159613;88.0;14.2;78.57142857142857;13.1;74.0;13.806666666666668;3.3;0.5;21.3;8.5;101.39999999999998;100.0;95.57142857142856;93.9;72.0;10.6;58.71428571428572;8.928571428571429;51.266666666666666;8.273333333333335;0.0;0.0;0.0;1.0;0.0;0.0;20;5;2018;1.0;0.0;0.0;0.0;1
232;1.761319163922401;2019-11-05;elev;0.2078969417679096;0.2055082623935903;1.2225474811582706;6.895581495020799;2.0255933756445854;3.9585745619563824;87.0;8.9;89.0;10.757142857142856;86.46666666666667;12.363333333333332;0.7;0.0;5.7;19.5;34.599999999999994;97.0;96.85714285714286;96.6;70.0;7.5;76.14285714285714;9.042857142857144;70.16666666666667;9.936666666666666;0.0;0.0;0.0;1.0;0.0;0.0;45;11;2019;0.0;1.0;0.0;0.0;1
86;1.78540320382648;2018-09-25;bio;0.0926363246028339;0.111534795042898;20.64721838400568;22.006928111587985;1.3619362750897115;0.6158587267525033;70.0;10.8;74.14285714285714;15.3;72.2;17.08;2.3;0.0;18.8;10.5;86.2;94.0;94.71428571428572;95.06666666666666;41.0;5.3;51.85714285714285;10.857142857142858;46.766666666666666;11.7;0.0;0.0;1.0;0.0;0.0;0.0;39;9;2018;1.0;0.0;0.0;0.0;1
373;1.8023332899920013;2021-07-07;acs;0.1404499853900847;0.1019863128025371;9.207259195467424;7.240272788104089;0.0;0.0;66.0;17.6;75.42857142857143;18.24285714285714;77.16666666666667;18.43;5.2;0.0;29.4;9.0;126.2;88.0;93.71428571428572;95.63333333333334;38.0;14.0;52.285714285714285;13.842857142857143;53.36666666666667;13.77;1.0;0.0;0.0;0.0;0.0;0.0;27;7;2021;0.0;0.0;0.0;1.0;1
38;1.834294569457742;2018-04-30;bio;0.1792144026186577;0.1710394916023604;2.3632465603190416;3.1805017632241803;1.5298311066799597;2.0841924433249366;98.0;5.3;80.0;10.7;77.36666666666666;12.65;0.1;8.0;17.6;19.0;79.2;100.0;96.0;94.46666666666668;94.0;3.5;62.142857142857146;7.0;55.266666666666666;8.106666666666666;0.0;0.0;1.0;0.0;0.0;0.0;18;4;2018;1.0;0.0;0.0;0.0;1
154;1.8628442038298227;2019-03-25;bi;0.1844194508766126;0.2048567458479453;32.58146276617318;14.42631581925605;33.78306496315824;2.784920973065934;69.0;6.8;78.85714285714286;7.928571428571429;76.16666666666667;8.753333333333332;2.3;0.0;11.8;0.5;51.09999999999998;99.0;98.71428571428572;93.76666666666668;42.0;1.4;49.85714285714285;2.571428571428572;54.43333333333333;4.846666666666668;0.0;1.0;0.0;0.0;0.0;0.0;13;3;2019;0.0;1.0;0.0;0.0;1
83;1.8843556174364076;2018-08-30;ref;0.1148114811481148;0.0946461130449197;13.314024268444244;9.642248480410109;1.42797019545814;0.7769140607835957;80.0;16.8;72.57142857142857;16.94285714285714;68.06666666666666;20.276666666666667;2.1;0.0;22.4;12.0;126.4;97.0;97.0;92.73333333333332;52.0;13.8;44.71428571428572;12.157142857142858;42.93333333333333;14.243333333333336;0.0;0.0;0.0;0.0;0.0;1.0;35;8;2018;1.0;0.0;0.0;0.0;1
371;1.8928980052387387;2021-06-17;pn;0.1273838853910029;0.1015881018401813;6.761620725713689;4.713071717171716;0.0;0.0;82.0;21.3;69.14285714285714;20.95714285714286;70.7;16.723333333333336;4.1;13.0;37.4;22.0;141.10000000000002;97.0;94.85714285714286;93.43333333333334;60.0;18.6;41.57142857142857;14.185714285714289;45.8;10.98;0.0;0.0;0.0;0.0;1.0;0.0;24;6;2021;0.0;0.0;0.0;1.0;1
49;1.9245288403520493;2018-06-01;bi;0.1770155902004453;0.1456407467826716;2.4569263476943046;2.980533573777447;3.503394977267807;2.033232205367561;94.0;17.1;84.85714285714286;19.328571428571426;78.5;15.589999999999998;2.3;3.5;27.899999999999995;22.5;117.5;100.0;99.71428571428572;97.13333333333334;83.0;14.8;59.42857142857143;14.94285714285714;52.7;10.06;0.0;1.0;0.0;0.0;0.0;0.0;22;6;2018;1.0;0.0;0.0;0.0;1
37;1.961653089549238;2018-04-30;bi;0.1863463746356972;0.1688368819285588;3.812956040377728;3.456932867577008;3.4201060240963854;2.508676976818037;98.0;5.3;80.0;10.7;77.36666666666666;12.65;0.1;8.0;17.6;19.0;79.2;100.0;96.0;94.46666666666668;94.0;3.5;62.142857142857146;7.0;55.266666666666666;8.106666666666666;0.0;1.0;0.0;0.0;0.0;0.0;18;4;2018;1.0;0.0;0.0;0.0;1
293;1.9632073432278316;2020-05-27;pn;0.087665744538777;0.1095248242062646;4.073575595984943;3.4980473797559224;1.013474121706399;1.1551184493898057;54.0;19.1;63.285714285714285;17.628571428571426;67.56666666666666;14.090000000000002;6.1;0.0;34.7;2.0;123.09999999999998;77.0;90.71428571428572;91.13333333333334;34.0;12.0;38.42857142857143;11.2;42.266666666666666;8.493333333333334;0.0;0.0;0.0;0.0;1.0;0.0;22;5;2020;0.0;0.0;1.0;0.0;1
177;1.9728145227081937;2019-04-29;acs;0.1279316139402352;0.1059722659943272;2.5777186662198392;1.255063999294968;2.3666773719094434;1.73539713482761;76.0;9.5;77.71428571428571;10.857142857142858;68.13333333333334;10.636666666666668;2.7;0.0;19.1;13.5;85.70000000000002;100.0;95.14285714285714;90.9;46.0;2.5;54.142857142857146;6.928571428571428;42.266666666666666;5.286666666666667;1.0;0.0;0.0;0.0;0.0;0.0;18;4;2019;0.0;1.0;0.0;0.0;1
310;1.9781331169762095;2020-10-15;elev;0.16851708408641;0.1861951043916486;7.696763813269843;7.753182273581775;0.2021208984577165;3.974845750857016;80.0;8.5;84.42857142857143;10.0;78.96666666666667;13.943333333333332;1.5;0.0;8.600000000000001;8.0;60.3;92.0;97.71428571428572;94.4;56.0;7.1;58.0;7.271428571428572;56.5;10.636666666666668;0.0;0.0;0.0;1.0;0.0;0.0;42;10;2020;0.0;0.0;1.0;0.0;1
